pubDate,ISOnumeric3,"SUBSTR(r.callNumber,1,1)",COUNT(r.recordID)
1982,566,A,1
1982,566,B,6
1982,566,C,1
1982,566,D,48
1982,566,E,3
1982,566,G,2
1982,566,H,33
1982,566,J,18
1982,566,M,2
1982,566,P,9
1982,566,Z,2
1982,570,D,1
1982,574,D,1
1982,578,B,2
1982,578,C,23
1982,578,D,82
1982,578,G,2
1982,578,H,22
1982,578,J,8
1982,578,K,2
1982,578,N,1
1982,578,P,8
1982,578,R,1
1982,578,T,3
1982,578,U,3
1982,578,Z,2
1982,580,P,1
1982,583,D,5
1982,583,G,2
1982,583,Z,1
1982,584,D,1
1982,584,U,2
1982,585,G,2
1982,586,B,1
1982,586,D,21
1982,586,G,2
1982,586,H,9
1982,586,I,1
1982,586,J,1
1982,586,N,2
1982,586,S,2
1982,591,C,3
1982,591,F,22
1982,591,H,7
1982,591,J,3
1982,591,K,4
1982,591,Q,1
1982,591,T,1
1982,591,Z,1
1982,598,B,2
1982,598,D,9
1982,598,G,7
1982,598,H,9
1982,598,J,1
1982,598,P,1
1982,600,B,2
1982,600,F,23
1982,600,G,1
1982,600,H,10
1982,600,J,1
1982,600,Z,3
1982,604,B,4
1982,604,C,1
1982,604,E,1
1982,604,F,81
1982,604,G,3
1982,604,H,65
1982,604,J,10
1982,604,K,2
1982,604,L,3
1982,604,M,1
1982,604,N,2
1982,604,P,7
1982,604,S,1
1982,604,V,1
1982,604,Z,1
1982,608,B,6
1982,608,D,26
1982,608,E,1
1982,608,G,1
1982,608,H,41
1982,608,I,1
1982,608,J,4
1982,608,K,3
1982,608,M,1
1982,608,P,13
1982,608,R,1
1982,608,S,1
1982,608,U,1
1982,608,Z,2
1982,612,D,3
1982,616,A,8
1982,616,B,36
1982,616,C,67
1982,616,D,523
1982,616,E,10
1982,616,F,6
1982,616,G,24
1982,616,H,200
1982,616,J,58
1982,616,K,19
1982,616,L,4
1982,616,N,7
1982,616,P,44
1982,616,S,1
1982,616,T,1
1982,616,U,49
1982,616,Z,20
1982,620,A,1
1982,620,B,6
1982,620,C,3
1982,620,D,88
1982,620,F,6
1982,620,G,6
1982,620,H,27
1982,620,J,11
1982,620,K,3
1982,620,N,3
1982,620,P,2
1982,620,U,1
1982,620,Z,7
1982,624,D,2
1982,624,H,2
1982,624,J,2
1982,626,D,4
1982,626,H,2
1982,626,K,2
1982,630,B,1
1982,630,E,2
1982,630,F,10
1982,630,G,1
1982,630,H,10
1982,630,J,8
1982,630,K,2
1982,634,J,1
1982,634,Z,2
1982,642,B,4
1982,642,C,1
1982,642,D,89
1982,642,E,1
1982,642,G,2
1982,642,H,22
1982,642,J,4
1982,642,L,1
1982,642,N,4
1982,642,P,12
1982,642,U,9
1982,642,Z,2
1982,643,A,2
1982,643,B,5
1982,643,C,7
1982,643,D,271
1982,643,G,22
1982,643,H,81
1982,643,J,16
1982,643,K,1
1982,643,L,3
1982,643,N,14
1982,643,P,32
1982,643,Q,4
1982,643,V,1
1982,643,Z,11
1982,646,B,1
1982,646,H,12
1982,646,Z,1
1982,654,E,1
1982,654,F,2
1982,654,H,3
1982,654,Q,1
1982,659,G,1
1982,659,P,1
1982,662,F,1
1982,662,H,2
1982,662,P,1
1982,674,D,4
1982,678,D,1
1982,682,A,1
1982,682,B,16
1982,682,C,4
1982,682,D,154
1982,682,E,2
1982,682,F,1
1982,682,G,2
1982,682,H,39
1982,682,J,7
1982,682,K,12
1982,682,L,1
1982,682,M,3
1982,682,N,4
1982,682,P,7
1982,682,U,18
1982,682,Z,7
1982,686,B,1
1982,686,F,2
1982,686,H,3
1982,688,B,6
1982,688,C,3
1982,688,D,85
1982,688,G,1
1982,688,H,77
1982,688,J,12
1982,688,L,1
1982,688,N,3
1982,688,P,8
1982,688,U,6
1982,688,Z,5
1982,690,C,1
1982,690,D,8
1982,690,G,2
1982,690,H,2
1982,694,B,2
1982,694,C,1
1982,694,D,33
1982,694,G,1
1982,694,H,11
1982,694,J,2
1982,694,K,1
1982,694,L,1
1982,694,P,2
1982,694,Q,1
1982,694,T,1
1982,702,B,3
1982,702,D,15
1982,702,H,5
1982,702,P,1
1982,702,T,1
1982,702,U,1
1982,703,B,2
1982,703,C,1
1982,703,D,19
1982,703,E,1
1982,703,G,4
1982,703,H,2
1982,703,P,7
1982,703,U,1
1982,703,Z,2
1982,704,D,48
1982,704,H,15
1982,704,J,6
1982,704,K,1
1982,704,P,7
1982,704,U,2
1982,704,Z,1
1982,705,B,1
1982,705,C,2
1982,705,D,17
1982,705,H,7
1982,705,J,1
1982,705,N,1
1982,705,P,5
1982,706,D,15
1982,706,G,2
1982,706,H,7
1982,706,J,2
1982,706,M,1
1982,706,U,3
1982,710,B,12
1982,710,C,9
1982,710,D,159
1982,710,E,2
1982,710,F,1
1982,710,G,7
1982,710,H,54
1982,710,J,16
1982,710,K,1
1982,710,L,3
1982,710,M,2
1982,710,P,24
1982,710,Q,3
1982,710,R,6
1982,710,S,1
1982,710,U,4
1982,710,V,1
1982,710,Z,11
1982,716,C,1
1982,716,D,21
1982,716,G,1
1982,716,H,8
1982,716,J,1
1982,716,P,4
1982,716,Q,1
1982,724,A,4
1982,724,B,53
1982,724,C,15
1982,724,D,594
1982,724,E,7
1982,724,F,17
1982,724,G,62
1982,724,H,164
1982,724,J,63
1982,724,K,8
1982,724,L,18
1982,724,M,8
1982,724,N,35
1982,724,P,53
1982,724,Q,5
1982,724,R,1
1982,724,T,5
1982,724,U,18
1982,724,V,1
1982,724,Z,32
1982,728,H,2
1982,728,J,1
1982,729,B,1
1982,729,C,1
1982,729,D,20
1982,729,G,3
1982,729,H,8
1982,729,J,1
1982,729,L,1
1982,729,P,1
1982,729,Z,1
1982,740,B,1
1982,740,D,4
1982,740,F,10
1982,740,R,1
1982,748,D,3
1982,748,H,2
1982,748,J,1
1982,748,Z,1
1982,752,B,9
1982,752,C,6
1982,752,D,87
1982,752,E,6
1982,752,G,7
1982,752,H,64
1982,752,J,28
1982,752,L,1
1982,752,N,6
1982,752,P,10
1982,752,Q,1
1982,752,T,1
1982,752,U,11
1982,752,V,2
1982,752,Z,7
1982,756,A,1
1982,756,B,7
1982,756,C,14
1982,756,D,138
1982,756,G,25
1982,756,H,38
1982,756,J,9
1982,756,L,4
1982,756,M,1
1982,756,N,26
1982,756,P,17
1982,756,Q,2
1982,756,S,1
1982,756,T,3
1982,756,U,4
1982,756,Z,5
1982,760,B,1
1982,760,C,1
1982,760,D,32
1982,760,F,1
1982,760,H,7
1982,760,J,1
1982,760,M,3
1982,760,N,3
1982,760,P,1
1982,762,D,3
1982,762,H,4
1982,762,J,2
1982,762,Z,1
1982,764,B,2
1982,764,D,53
1982,764,E,4
1982,764,G,4
1982,764,H,32
1982,764,J,2
1982,764,M,1
1982,764,N,5
1982,764,P,1
1982,764,S,2
1982,764,Z,4
1982,768,D,1
1982,768,H,2
1982,768,J,1
1982,768,P,1
1982,772,G,1
1982,776,D,1
1982,776,H,2
1982,776,M,1
1982,780,F,6
1982,780,G,1
1982,780,P,2
1982,784,D,6
1982,784,H,5
1982,788,B,2
1982,788,C,2
1982,788,D,18
1982,788,H,3
1982,788,J,3
1982,788,K,2
1982,788,N,6
1982,788,P,3
1982,788,Z,2
1982,792,A,3
1982,792,B,4
1982,792,C,2
1982,792,D,108
1982,792,E,1
1982,792,G,4
1982,792,H,37
1982,792,J,1
1982,792,K,4
1982,792,L,2
1982,792,M,15
1982,792,N,16
1982,792,P,10
1982,792,S,1
1982,792,V,2
1982,792,Z,8
1982,795,D,10
1982,795,G,1
1982,795,H,3
1982,795,L,2
1982,795,P,1
1982,795,T,1
1982,798,D,2
1982,798,H,2
1982,800,B,1
1982,800,D,4
1982,800,H,7
1982,800,J,1
1982,800,P,1
1982,804,A,2
1982,804,B,9
1982,804,C,4
1982,804,D,152
1982,804,F,2
1982,804,G,14
1982,804,H,103
1982,804,J,6
1982,804,K,6
1982,804,L,2
1982,804,N,4
1982,804,P,12
1982,804,Q,1
1982,804,T,1
1982,804,U,4
1982,804,Z,9
1982,807,A,1
1982,807,B,4
1982,807,C,1
1982,807,D,42
1982,807,G,2
1982,807,H,9
1982,807,J,2
1982,807,N,3
1982,807,P,1
1982,807,U,1
1982,807,Z,1
1982,818,A,3
1982,818,B,18
1982,818,C,4
1982,818,D,181
1982,818,E,1
1982,818,F,2
1982,818,G,1
1982,818,H,48
1982,818,J,8
1982,818,K,5
1982,818,L,1
1982,818,M,15
1982,818,N,3
1982,818,P,13
1982,818,Q,1
1982,818,U,1
1982,818,Z,1
1982,826,B,55
1982,826,C,129
1982,826,D,742
1982,826,E,8
1982,826,F,21
1982,826,G,43
1982,826,H,269
1982,826,I,1
1982,826,J,79
1982,826,K,12
1982,826,L,4
1982,826,M,7
1982,826,N,37
1982,826,P,347
1982,826,Q,11
1982,826,R,5
1982,826,S,20
1982,826,T,6
1982,826,U,21
1982,826,V,12
1982,826,Z,34
1982,831,D,1
1982,833,B,1
1982,833,C,1
1982,833,D,3
1982,833,F,1
1982,833,H,2
1982,833,Z,1
1982,834,B,1
1982,834,D,6
1982,834,G,1
1982,834,H,22
1982,834,J,4
1982,834,L,1
1982,834,N,2
1982,834,P,3
1982,834,Q,3
1982,840,A,33
1982,840,B,192
1982,840,C,323
1982,840,D,736
1982,840,E,1165
1982,840,F,3139
1982,840,G,117
1982,840,H,1194
1982,840,J,346
1982,840,K,289
1982,840,L,30
1982,840,M,27
1982,840,N,125
1982,840,P,592
1982,840,Q,121
1982,840,R,45
1982,840,S,12
1982,840,T,90
1982,840,U,233
1982,840,V,11
1982,840,Z,258
1982,850,F,4
1982,850,T,2
1982,850,U,2
1982,854,D,2
1982,854,G,3
1982,854,H,5
1982,854,J,1
1982,854,R,1
1982,858,B,1
1982,858,E,1
1982,858,F,11
1982,858,H,28
1982,858,J,1
1982,858,K,1
1982,858,Z,2
1982,860,D,19
1982,860,H,11
1982,860,M,1
1982,860,Q,1
1982,860,T,2
1982,860,Z,1
1982,862,B,3
1982,862,C,2
1982,862,F,84
1982,862,G,3
1982,862,H,30
1982,862,J,9
1982,862,K,1
1982,862,N,1
1982,862,P,3
1982,862,Q,2
1982,862,S,1
1982,862,T,3
1982,862,U,2
1982,862,Z,5
1982,882,D,1
1982,882,G,2
1982,887,D,20
1982,887,H,6
1982,887,J,1
1982,887,M,1
1982,887,S,2
1982,894,C,1
1982,894,D,17
1982,894,H,18
1982,894,J,4
1982,894,R,2
1982,894,S,1
1982,894,Z,2
1983,4,B,1
1983,4,D,2
1983,4,H,3
1983,8,D,26
1983,8,H,5
1983,8,Z,1
1983,10,D,6
1983,10,F,1
1983,10,G,21
1983,10,H,1
1983,10,J,4
1983,10,Z,1
1983,12,B,4
1983,12,D,37
1983,12,G,2
1983,12,H,15
1983,12,J,1
1983,12,L,2
1983,12,P,6
1983,12,Q,1
1983,12,V,1
1983,20,D,2
1983,24,B,2
1983,24,D,9
1983,24,G,1
1983,24,P,4
1983,31,B,3
1983,31,C,1
1983,31,D,7
1983,31,G,2
1983,31,H,8
1983,31,Z,2
1983,32,B,8
1983,32,C,4
1983,32,E,4
1983,32,F,153
1983,32,G,6
1983,32,H,99
1983,32,J,52
1983,32,K,7
1983,32,M,1
1983,32,N,3
1983,32,P,12
1983,32,Q,1
1983,32,S,1
1983,32,U,1
1983,32,Z,2
1983,36,B,3
1983,36,C,45
1983,36,D,165
1983,36,E,6
1983,36,F,1
1983,36,G,23
1983,36,H,55
1983,36,J,20
1983,36,K,2
1983,36,L,4
1983,36,M,1
1983,36,N,6
1983,36,P,54
1983,36,Q,9
1983,36,R,1
1983,36,S,2
1983,36,T,2
1983,36,U,7
1983,36,V,1
1983,36,Z,9
1983,40,A,1
1983,40,B,10
1983,40,C,5
1983,40,D,181
1983,40,G,9
1983,40,H,36
1983,40,J,11
1983,40,L,6
1983,40,N,17
1983,40,P,10
1983,40,Q,1
1983,40,U,1
1983,40,Z,5
1983,44,C,1
1983,44,F,5
1983,44,G,1
1983,44,H,1
1983,44,P,1
1983,44,U,1
1983,48,D,11
1983,48,G,2
1983,48,H,1
1983,50,D,38
1983,50,G,1
1983,50,H,36
1983,50,J,3
1983,50,P,3
1983,50,S,1
1983,51,B,1
1983,51,C,1
1983,51,D,34
1983,51,G,2
1983,51,H,2
1983,51,N,2
1983,51,P,2
1983,51,U,1
1983,52,C,1
1983,52,H,2
1983,52,T,1
1983,56,B,4
1983,56,C,8
1983,56,D,66
1983,56,G,1
1983,56,H,20
1983,56,J,14
1983,56,K,3
1983,56,L,1
1983,56,N,6
1983,56,P,9
1983,56,Q,6
1983,56,T,3
1983,56,U,5
1983,56,V,1
1983,56,Z,8
1983,60,F,4
1983,60,G,1
1983,60,H,4
1983,64,C,1
1983,64,D,5
1983,68,B,4
1983,68,C,1
1983,68,D,1
1983,68,F,106
1983,68,G,1
1983,68,H,37
1983,68,J,5
1983,68,P,4
1983,68,U,1
1983,68,Z,2
1983,70,B,2
1983,70,D,16
1983,70,G,1
1983,70,H,1
1983,70,J,2
1983,72,A,1
1983,72,B,1
1983,72,D,5
1983,72,H,8
1983,72,Q,1
1983,72,Z,1
1983,76,B,29
1983,76,C,14
1983,76,D,6
1983,76,E,1
1983,76,F,247
1983,76,G,4
1983,76,H,198
1983,76,J,41
1983,76,K,9
1983,76,L,4
1983,76,M,2
1983,76,N,2
1983,76,P,12
1983,76,Q,2
1983,76,R,1
1983,76,S,1
1983,76,T,4
1983,76,U,3
1983,76,Z,20
1983,84,F,6
1983,84,G,1
1983,84,H,3
1983,84,Q,1
1983,86,D,2
1983,90,B,1
1983,90,D,9
1983,90,J,1
1983,90,P,1
1983,92,F,2
1983,96,H,2
1983,100,B,8
1983,100,C,9
1983,100,D,128
1983,100,E,1
1983,100,G,4
1983,100,H,31
1983,100,J,4
1983,100,L,1
1983,100,N,2
1983,100,P,12
1983,100,Q,1
1983,100,Z,9
1983,104,D,38
1983,104,H,3
1983,104,J,2
1983,104,L,1
1983,104,M,1
1983,104,P,1
1983,104,Z,1
1983,108,D,1
1983,108,H,9
1983,108,J,1
1983,108,Q,1
1983,108,Z,1
1983,112,B,4
1983,112,D,26
1983,112,G,3
1983,112,H,7
1983,112,J,3
1983,112,P,1
1983,112,T,1
1983,112,Z,1
1983,116,D,25
1983,116,K,5
1983,116,U,2
1983,120,D,6
1983,120,G,2
1983,120,H,8
1983,120,J,3
1983,120,K,1
1983,120,P,3
1983,120,R,1
1983,124,B,11
1983,124,C,125
1983,124,D,14
1983,124,E,55
1983,124,F,227
1983,124,G,15
1983,124,H,95
1983,124,J,27
1983,124,K,7
1983,124,L,1
1983,124,M,3
1983,124,N,7
1983,124,P,73
1983,124,Q,6
1983,124,R,5
1983,124,S,1
1983,124,T,3
1983,124,U,7
1983,124,V,4
1983,124,Z,26
1983,132,B,1
1983,132,D,4
1983,132,G,1
1983,132,H,4
1983,132,J,3
1983,132,Q,1
1983,136,B,2
1983,140,D,2
1983,140,G,1
1983,144,B,6
1983,144,D,39
1983,144,H,18
1983,144,J,2
1983,144,Q,1
1983,144,T,2
1983,144,Z,3
1983,148,D,11
1983,148,G,2
1983,148,Q,1
1983,148,Z,1
1983,152,B,6
1983,152,F,64
1983,152,G,4
1983,152,H,49
1983,152,J,17
1983,152,K,2
1983,152,L,2
1983,152,N,3
1983,152,P,11
1983,152,T,1
1983,152,Z,1
1983,156,A,4
1983,156,B,44
1983,156,C,32
1983,156,D,1192
1983,156,E,26
1983,156,F,1
1983,156,G,31
1983,156,H,302
1983,156,J,59
1983,156,K,11
1983,156,L,1
1983,156,M,18
1983,156,N,29
1983,156,P,120
1983,156,Q,11
1983,156,S,5
1983,156,T,6
1983,156,U,19
1983,156,V,1
1983,156,Z,60
1983,158,A,1
1983,158,B,2
1983,158,C,12
1983,158,D,133
1983,158,E,5
1983,158,G,1
1983,158,H,35
1983,158,J,14
1983,158,K,3
1983,158,L,1
1983,158,N,1
1983,158,P,6
1983,158,U,2
1983,158,Z,2
1983,170,B,5
1983,170,D,3
1983,170,F,79
1983,170,H,60
1983,170,J,13
1983,170,K,4
1983,170,P,5
1983,170,Q,1
1983,170,Z,1
1983,174,D,1
1983,174,H,11
1983,174,M,2
1983,175,K,1
1983,178,B,15
1983,178,C,5
1983,178,D,186
1983,178,G,11
1983,178,H,91
1983,178,J,24
1983,178,K,3
1983,178,L,1
1983,178,M,5
1983,178,P,26
1983,178,Q,3
1983,178,R,1
1983,178,T,1
1983,178,U,2
1983,178,Z,12
1983,180,B,4
1983,180,D,23
1983,180,G,1
1983,180,H,3
1983,180,J,2
1983,180,P,6
1983,180,Z,1
1983,184,D,2
1983,184,H,1
1983,188,B,4
1983,188,F,18
1983,188,G,2
1983,188,H,19
1983,188,J,2
1983,191,B,2
1983,191,C,1
1983,191,D,20
1983,191,H,5
1983,191,J,1
1983,191,M,1
1983,191,N,1
1983,191,P,2
1983,192,D,5
1983,192,E,8
1983,192,F,64
1983,192,H,20
1983,192,J,2
1983,192,K,2
1983,192,P,9
1983,192,R,1
1983,192,Z,1
1983,196,B,3
1983,196,C,5
1983,196,D,33
1983,196,E,2
1983,196,H,3
1983,196,J,1
1983,196,M,1
1983,196,N,3
1983,196,P,1
1983,203,B,5
1983,203,D,35
1983,203,G,2
1983,203,H,3
1983,203,J,1
1983,203,N,3
1983,203,P,12
1983,203,T,1
1983,204,D,2
1983,204,H,6
1983,204,P,1
1983,208,A,1
1983,208,B,4
1983,208,C,52
1983,208,D,51
1983,208,G,8
1983,208,H,35
1983,208,J,17
1983,208,K,1
1983,208,L,1
1983,208,N,10
1983,208,P,17
1983,208,R,3
1983,208,T,1
1983,208,U,2
1983,208,Z,4
1983,212,C,1
1983,212,F,1
1983,214,B,2
1983,214,C,3
1983,214,E,1
1983,214,F,39
1983,214,H,15
1983,214,J,5
1983,214,P,1
1983,218,B,1
1983,218,F,39
1983,218,G,1
1983,218,H,26
1983,218,J,2
1983,218,K,1
1983,218,N,2
1983,218,P,1
1983,218,Q,1
1983,218,R,2
1983,218,Z,1
1983,222,B,4
1983,222,E,1
1983,222,F,21
1983,222,H,11
1983,222,J,6
1983,222,K,6
1983,222,M,2
1983,222,P,2
1983,222,U,1
1983,226,B,1
1983,226,D,4
1983,226,H,2
1983,231,A,2
1983,231,B,2
1983,231,D,29
1983,231,G,1
1983,231,H,8
1983,231,J,1
1983,231,K,1
1983,231,P,1
1983,231,Q,1
1983,231,U,1
1983,231,Z,1
1983,232,D,4
1983,232,M,1
1983,232,P,3
1983,233,A,2
1983,233,D,21
1983,233,H,1
1983,233,P,1
1983,233,Q,2
1983,233,Z,2
1983,234,D,1
1983,238,F,16
1983,238,J,4
1983,238,P,1
1983,238,Z,1
1983,239,F,1
1983,242,D,2
1983,242,G,3
1983,242,P,1
1983,246,A,1
1983,246,B,6
1983,246,C,11
1983,246,D,91
1983,246,G,5
1983,246,H,48
1983,246,J,23
1983,246,K,1
1983,246,N,3
1983,246,P,7
1983,246,Q,1
1983,246,S,1
1983,246,T,2
1983,246,U,2
1983,246,V,1
1983,246,Z,9
1983,250,A,2
1983,250,B,58
1983,250,C,70
1983,250,D,947
1983,250,E,12
1983,250,F,48
1983,250,G,40
1983,250,H,252
1983,250,J,64
1983,250,K,14
1983,250,L,4
1983,250,M,7
1983,250,N,44
1983,250,P,147
1983,250,Q,1
1983,250,R,4
1983,250,S,4
1983,250,T,24
1983,250,U,28
1983,250,V,3
1983,250,Z,12
1983,254,C,1
1983,254,F,1
1983,254,H,1
1983,258,D,6
1983,258,H,1
1983,260,P,2
1983,262,D,1
1983,262,H,3
1983,262,T,1
1983,266,D,2
1983,266,G,3
1983,266,H,5
1983,266,P,1
1983,268,D,31
1983,268,G,2
1983,268,H,6
1983,268,M,2
1983,268,P,7
1983,268,Z,1
1983,270,D,1
1983,270,H,6
1983,270,Z,2
1983,275,B,2
1983,275,D,40
1983,275,H,4
1983,275,J,2
1983,275,K,2
1983,275,P,4
1983,276,A,9
1983,276,B,67
1983,276,C,62
1983,276,D,843
1983,276,E,26
1983,276,F,32
1983,276,G,30
1983,276,H,285
1983,276,I,2
1983,276,J,123
1983,276,K,28
1983,276,L,7
1983,276,M,5
1983,276,N,104
1983,276,P,77
1983,276,Q,20
1983,276,R,1
1983,276,S,2
1983,276,T,6
1983,276,U,53
1983,276,V,3
1983,276,Z,35
1983,288,B,1
1983,288,D,16
1983,288,H,11
1983,288,J,7
1983,288,L,1
1983,288,Z,1
1983,292,D,5
1983,296,S,2
1983,300,A,4
1983,300,B,13
1983,300,C,6
1983,300,D,236
1983,300,E,2
1983,300,G,4
1983,300,H,16
1983,300,J,17
1983,300,K,3
1983,300,L,3
1983,300,N,5
1983,300,P,21
1983,300,U,2
1983,300,Z,2
1983,304,E,1
1983,304,G,8
1983,304,P,1
1983,304,Q,1
1983,304,Z,1
1983,308,F,17
1983,308,H,2
1983,308,K,5
1983,308,P,2
1983,308,Z,1
1983,312,F,1
1983,312,H,5
1983,316,Z,1
1983,320,B,4
1983,320,E,1
1983,320,F,42
1983,320,G,1
1983,320,H,13
1983,320,J,4
1983,320,K,1
1983,320,P,1
1983,324,D,3
1983,324,H,6
1983,324,J,5
1983,328,F,4
1983,328,Q,1
1983,332,B,2
1983,332,F,16
1983,332,G,2
1983,332,H,10
1983,332,J,2
1983,332,P,4
1983,332,Z,1
1983,336,D,2
1983,336,N,3
1983,336,Z,1
1983,340,B,1
1983,340,E,2
1983,340,F,15
1983,340,H,11
1983,340,J,1
1983,340,K,2
1983,340,U,1
1983,344,D,17
1983,344,E,1
1983,344,F,1
1983,344,G,2
1983,344,H,13
1983,344,J,4
1983,344,M,1
1983,344,N,3
1983,344,P,3
1983,344,Q,1
1983,348,B,4
1983,348,C,9
1983,348,D,121
1983,348,G,7
1983,348,H,66
1983,348,J,14
1983,348,K,1
1983,348,L,5
1983,348,N,1
1983,348,P,13
1983,348,Q,2
1983,348,R,2
1983,348,U,10
1983,348,Z,10
1983,352,B,2
1983,352,C,2
1983,352,D,18
1983,352,E,2
1983,352,F,2
1983,352,G,1
1983,352,H,3
1983,352,J,1
1983,352,Q,1
1983,352,Z,1
1983,356,A,2
1983,356,B,61
1983,356,C,7
1983,356,D,504
1983,356,E,6
1983,356,F,9
1983,356,G,35
1983,356,H,222
1983,356,J,34
1983,356,K,2
1983,356,L,7
1983,356,M,28
1983,356,N,19
1983,356,P,80
1983,356,R,1
1983,356,T,2
1983,356,U,4
1983,356,Z,16
1983,360,B,25
1983,360,C,5
1983,360,D,153
1983,360,E,1
1983,360,G,33
1983,360,H,142
1983,360,J,15
1983,360,L,6
1983,360,N,1
1983,360,P,15
1983,360,Q,3
1983,360,S,2
1983,360,U,6
1983,360,Z,5
1983,364,A,2
1983,364,B,5
1983,364,D,85
1983,364,E,2
1983,364,F,3
1983,364,G,3
1983,364,H,16
1983,364,J,4
1983,364,K,3
1983,364,M,1
1983,364,N,6
1983,364,P,3
1983,364,Z,1
1983,368,C,1
1983,368,D,35
1983,368,G,2
1983,368,H,8
1983,368,J,4
1983,368,M,3
1983,368,P,11
1983,368,Z,1
1983,372,B,9
1983,372,C,15
1983,372,D,112
1983,372,E,1
1983,372,G,9
1983,372,H,30
1983,372,J,2
1983,372,K,1
1983,372,M,1
1983,372,N,3
1983,372,P,72
1983,372,T,1
1983,372,Z,2
1983,376,B,8
1983,376,C,1
1983,376,D,146
1983,376,E,5
1983,376,G,1
1983,376,H,26
1983,376,J,20
1983,376,L,1
1983,376,N,2
1983,376,P,9
1983,376,Q,2
1983,376,R,1
1983,376,U,9
1983,376,Z,6
1983,380,A,9
1983,380,B,71
1983,380,C,32
1983,380,D,809
1983,380,E,1
1983,380,F,1
1983,380,G,31
1983,380,H,167
1983,380,J,66
1983,380,K,7
1983,380,L,5
1983,380,M,17
1983,380,N,116
1983,380,P,131
1983,380,Q,61
1983,380,S,4
1983,380,T,11
1983,380,U,19
1983,380,V,3
1983,380,Z,43
1983,388,B,1
1983,388,F,3
1983,388,H,8
1983,388,J,1
1983,388,M,1
1983,388,P,3
1983,392,A,9
1983,392,B,67
1983,392,C,31
1983,392,D,1683
1983,392,E,13
1983,392,F,2
1983,392,G,109
1983,392,H,490
1983,392,J,131
1983,392,K,27
1983,392,L,31
1983,392,M,6
1983,392,N,43
1983,392,P,81
1983,392,Q,14
1983,392,R,5
1983,392,S,6
1983,392,T,21
1983,392,U,56
1983,392,V,3
1983,392,Z,49
1983,398,B,2
1983,398,D,12
1983,398,H,3
1983,398,J,1
1983,398,N,1
1983,400,C,2
1983,400,D,19
1983,400,H,3
1983,400,J,2
1983,400,M,2
1983,400,U,3
1983,400,Z,2
1983,404,B,4
1983,404,C,2
1983,404,D,23
1983,404,G,2
1983,404,H,25
1983,404,J,7
1983,404,M,3
1983,404,P,8
1983,404,Q,3
1983,404,R,2
1983,404,S,2
1983,404,Z,6
1983,408,B,1
1983,408,D,36
1983,408,H,18
1983,408,J,4
1983,408,L,2
1983,408,R,2
1983,408,U,1
1983,410,B,26
1983,410,C,15
1983,410,D,226
1983,410,E,9
1983,410,G,8
1983,410,H,72
1983,410,J,12
1983,410,K,3
1983,410,N,7
1983,410,P,32
1983,410,R,1
1983,410,T,2
1983,410,U,5
1983,410,Z,13
1983,414,D,4
1983,414,H,5
1983,414,M,3
1983,414,N,1
1983,417,D,4
1983,417,H,6
1983,417,J,1
1983,418,A,2
1983,418,D,5
1983,418,H,1
1983,418,K,2
1983,418,P,1
1983,418,U,1
1983,422,A,1
1983,422,B,1
1983,422,D,146
1983,422,E,2
1983,422,F,1
1983,422,H,9
1983,422,J,5
1983,422,K,8
1983,422,M,1
1983,422,N,3
1983,422,P,10
1983,422,Z,1
1983,426,C,1
1983,426,D,4
1983,426,H,3
1983,426,P,1
1983,428,A,1
1983,428,C,2
1983,428,D,25
1983,428,G,1
1983,428,H,6
1983,428,J,1
1983,428,M,1
1983,428,U,3
1983,428,V,1
1983,428,Z,2
1983,430,D,5
1983,430,H,4
1983,430,J,1
1983,430,P,1
1983,430,Z,3
1983,434,D,17
1983,434,Z,1
1983,438,D,1
1983,438,H,1
1983,440,A,1
1983,440,B,1
1983,440,C,1
1983,440,D,25
1983,440,E,1
1983,440,G,1
1983,440,H,11
1983,440,J,1
1983,440,Z,1
1983,442,D,10
1983,442,H,2
1983,442,N,1
1983,442,P,1
1983,446,D,1
1983,446,M,1
1983,446,N,1
1983,450,D,7
1983,450,P,1
1983,454,B,2
1983,454,D,1
1983,454,H,5
1983,454,M,1
1983,454,Z,2
1983,458,C,2
1983,458,D,52
1983,458,G,2
1983,458,H,38
1983,458,J,1
1983,458,L,1
1983,458,P,3
1983,458,U,2
1983,458,Z,2
1983,462,D,2
1983,462,H,4
1983,462,Z,1
1983,466,D,8
1983,466,H,6
1983,466,J,1
1983,466,M,1
1983,466,N,1
1983,466,P,1
1983,466,Z,1
1983,470,C,1
1983,470,D,16
1983,470,F,1
1983,470,G,3
1983,470,H,7
1983,470,J,2
1983,470,K,1
1983,470,U,2
1983,474,B,1
1983,474,F,4
1983,474,G,1
1983,474,H,2
1983,474,P,2
1983,474,T,1
1983,478,D,3
1983,478,H,2
1983,478,M,1
1983,480,D,4
1983,480,H,11
1983,480,J,1
1983,480,P,1
1983,480,R,1
1983,484,A,2
1983,484,B,10
1983,484,C,7
1983,484,E,11
1983,484,F,243
1983,484,G,9
1983,484,H,132
1983,484,J,29
1983,484,K,5
1983,484,M,6
1983,484,N,6
1983,484,P,9
1983,484,Q,2
1983,484,T,3
1983,484,U,1
1983,484,V,1
1983,484,Z,8
1983,496,D,10
1983,496,H,1
1983,496,J,1
1983,496,M,10
1983,496,Q,2
1983,496,U,1
1983,498,B,1
1983,498,D,16
1983,498,G,2
1983,498,H,4
